,t,vx,vy,Vx,Vy,Vr,oz_deg,oz_rad,delta_deg,delta_rad,turn_rX,turn_rY,turn_rR,au,av,ax,ay,ar,Ax,Ay,Ar,alphaz,alphaz_deg,beta_deg,beta_rad,lf_fx,lf_fy,rf_fx,rf_fy,rr_fx,rr_fy,lr_fx,lr_fy,lf_alpha,rf_alpha,rr_alpha,lr_alpha,lf_lock,rf_lock,rr_lock,lr_lock,lf_fz,rf_fz,rr_fz,lr_fz,theta_rad,theta_deg,Fx,Fy,Mz,Dx,Dy
87,8.7,9.250367452147966,1.2694140886853114,14.971797709203951,51.24396274126847,53.38631326542259,15.10004648958669,0.2635455284474994,21.818181818181817,0.3807991095260355,194.4406457705342,56.80915095543526,202.56960374138018,-0.5792452127367046,2.46333641650971,-0.24417620837194026,0.012672284508939313,0.2445048210763393,-0.005832456218325399,-2.530517200067162,2.5305239215192747,-0.006759445716793064,-0.3872877114200241,73.71337641692037,1.2865411212372009,-34.896610192526204,87.16751821526888,-19.070335093502177,47.63539416760169,0.0,48.60028171801678,0.0,46.10019874163218,0.11335163253633707,0.06888566424743375,0.09153862924591445,0.07785093223663428,0.0,0.0,0.0,0.0,922.3477064157233,828.2888175549978,590.74296368345,658.6205123458292,2.908336915157766,166.63543064063737,,,,188.37398736626403,239.1037709784302
88,8.8,9.22607466587611,1.2706551607395544,14.914024052372794,51.48963166884825,53.60606572794178,15.061518217462993,0.2628730832438365,21.818181818181817,0.3807991095260355,195.87259004790292,56.73469443251747,203.9237531147977,-0.576227923886457,2.450042135085807,-0.2416795170651858,0.012149156575922415,0.24198469161161357,0.060545982664113374,-2.5161636011884347,2.5168919492028885,-0.006689458356464342,-0.383277731053927,73.84628693826266,1.288860847445166,-34.75088770668163,86.80352104278845,-18.93494371131126,47.297202844484445,0.0,48.339635539076845,0.0,45.82443576798008,0.11291036308401042,0.06837643736779392,0.09101450150315188,0.07740354874936944,0.0,0.0,0.0,0.0,922.0703887625574,828.5234653221775,590.9490284172895,658.4571174979759,2.9346578457423327,168.14350887598985,,,,189.86827845434289,244.2404506989361
89,8.9,9.202029161038723,1.2718447855290653,14.856550075202179,51.73398027724609,53.82491797916163,15.023386964751307,0.26220756733610756,21.818181818181817,0.3807991095260355,197.30162940313434,56.659501577841546,205.27599003337238,-0.5732516195258461,2.4369300328709995,-0.2392305796825468,0.011643339214297388,0.23951375243043263,0.12600535077427205,-2.500273596223803,2.503446704924564,-0.006620859798114337,-0.3793473231797898,73.97741697420787,1.2911494983206684,-34.60722690418026,86.44467370633456,-18.801309076488636,46.96339966415185,0.0,48.08243910543485,0.0,45.55265828845754,0.1124751078989506,0.0678741356593704,0.09049771347804819,0.07696243968525317,0.0,0.0,0.0,0.0,921.7969174873747,828.7548536829836,591.1522357225149,658.2959931071271,2.9609118782713297,169.64775413510057,,,,191.35680716072162,249.4016312962408
90,9.0,9.178226234582034,1.2729846446990187,14.79937173039119,51.97702655514247,54.04287828315853,14.985644900753494,0.26154884405284734,21.818181818181817,0.3807991095260355,198.7278007034137,56.58358684009667,206.62633199112466,-0.5703152766939181,2.4239955250566587,-0.23682794945122843,0.011153844184772499,0.2370904592795159,0.19052035898025121,-2.4828845750737596,2.490183491296408,-0.006553605867089833,-0.3754939567764217,74.106804769392,1.2934077413585277,-34.46557491195856,86.0908441353793,-18.669388755176662,46.63387863195177,0.0,47.828607384817744,0.0,45.28476224443428,0.11204571656162726,0.06737858619461368,0.08998807705817519,0.076527444267518,0.0,0.0,0.0,0.0,921.5271912143211,828.9830686630247,591.3526608933337,658.1370792293208,2.9870996988407774,171.14820572837579,,,,192.83960325100128,254.5871816378602
91,9.1,9.154661323564413,1.2740763288399315,14.742485069895533,52.2187880464325,54.25995476476491,14.948284439563068,0.26089678099501085,21.818181818181817,0.3807991095260355,200.15113964718134,56.506964224205795,207.97479584772083,-0.5674179332192233,2.4112343007439314,-0.23447027090117034,0.010679838633482763,0.23471337177439516,0.2540667606822705,-2.4640340998328876,2.477097891489727,-0.006487655289640197,-0.371715267032107,74.2344874289863,1.2956362241661512,-34.32588199366981,85.74190809453465,-18.53914284041931,46.30854006512708,0.0,47.578060496361225,0.0,45.020649798380596,0.11162204755938271,0.06688962626512784,0.08948541543315042,0.0760984113614621,0.0,0.0,0.0,0.0,921.2611157539874,829.2081901842067,591.5503738871678,657.9803201746383,3.0132219800931703,172.64490219539164,,,,194.31669609101561,259.7969723679389
92,9.2,9.131329996859343,1.275121350785462,14.685886239427745,52.45928187500443,54.476155421235276,14.911298225009991,0.2602512497732106,21.818181818181817,0.3807991095260355,201.57168090727228,56.42964732052349,209.32139795181442,-0.5645586761365238,2.398642270694605,-0.23215626320024474,0.010220600277124348,0.23238113351373013,0.3166213521875828,-2.443759841085638,2.4641857157211176,-0.006422969146364772,-0.3680090240294465,74.36050096687212,1.2978355753043453,-34.18810096317126,85.39774771851415,-18.41053345948623,45.987289362170856,0.0,47.33072269924985,0.0,44.76022817297867,0.11120396659782378,0.06640710144763867,0.0889895609501462,0.07567519764750821,0.0,0.0,0.0,0.0,920.998602541846,829.430293391401,591.745440484247,657.8256635825062,3.0392793816315815,174.1378813286203,,,,195.78811465648178,265.03087586401074
93,9.3,9.108227948274976,1.276121155164259,14.629571473938844,52.69852476509281,54.69148813049601,14.874679118244908,0.25961212579102055,21.818181818181817,0.3807991095260355,202.9894582332161,56.35164932825665,210.66615422471023,-0.5617366336414925,2.3862155310730713,-0.22988470848707154,0.00977548729881983,0.2300924582599683,0.37816196770152466,-2.4220995298487074,2.4514429641150572,-0.006359510497436355,-0.3643731112722458,74.48488034968578,1.300006405056042,-34.052186776225376,85.05825049225187,-18.283524432609326,45.670036150391354,0.0,47.08652169415057,0.0,44.503408843927076,0.11079134542749963,0.06593086425954431,0.08850035362603956,0.07525766635344758,0.0,0.0,0.0,0.0,920.7395675653742,829.6494495637663,591.9379230843343,657.6730597865254,3.065272550409793,175.627180195783,,,,197.25388754215012,270.2887661960157
94,9.4,9.085350990672461,1.2770771254329354,14.573537093785653,52.936533058542246,54.90596065712795,14.838420187149055,0.2589792880601442,21.818181818181817,0.3807991095260355,204.4045045264334,56.272983075006216,212.0090802179394,-0.5589509694223205,2.373950337915557,-0.2276544435632344,0.009343918074705027,0.2278461201755972,0.43866747101070014,-2.3990909201163295,2.4388658005531054,-0.006297244120091062,-0.36080551064479155,74.60765953760992,1.3021493061382432,-33.918096241908465,84.72330853003608,-18.158081033463002,45.356693687620734,0.0,46.84538813400656,0.0,44.2501069696618,0.11038406101669601,0.06546077321066085,0.08801764009927188,0.0748456863611771,0.0,0.0,0.0,0.0,920.4839306194867,829.8657267471056,592.1278812596591,657.5224613737488,3.0912021211023513,177.11283516105271,,,,198.71404297053635,275.5705190871974
95,9.5,9.062695050802049,1.277990589209301,14.51777950138516,53.1733227298777,55.11958065684614,14.802514697037664,0.25835261903815815,21.818181818181817,0.3807991095260355,205.81685189738334,56.19366103364686,213.35019115368476,-0.5562008785875296,2.3618430887934903,-0.22546435384501257,0.00892535745261025,0.22564094677253482,0.498117745142488,-2.3747717585901342,2.426450533891659,-0.006236136319629458,-0.35730429158301413,74.7288715225165,1.3042648543677406,-33.785787814418796,84.39281805547103,-18.034169817959736,45.04717843456701,0.0,46.6072552748937,0.0,44.00024097980339,0.10998199495663563,0.06499669212111087,0.08754127287614843,0.07443913156423408,0.0,0.0,0.0,0.0,920.2316147822328,830.0791901991104,592.3153721442844,657.3738228743726,3.1170687164572666,178.59488190526207,,,,200.1686088002949,280.87601187661835
96,9.6,9.040256164667873,1.2788628224513554,14.462295178222442,53.408909399782736,55.33235567998381,14.766956102307715,0.25773200448273825,21.818181818181817,0.3807991095260355,207.2265317106158,56.11369533732495,214.68950195391713,-0.5534855846668181,2.3498903093073373,-0.22331336883847624,0.008519307388474395,0.22347581368096336,0.5564936807871618,-2.3491797592892847,2.414193604127578,-0.006176154788768997,-0.35386760301597603,74.84854836388465,1.306353609288002,-33.655221438961284,84.06667901651555,-17.911758498941012,44.741409741807125,0.0,46.3720587206664,0.0,43.753732270141704,0.10958503302290706,0.06453848961819209,0.0870711097746088,0.07403788039355023,0.0,0.0,0.0,0.0,919.9825460382242,830.289902709138,592.5004507137621,657.2271005388759,3.1428729476333115,180.07335544522934,,,,201.61761253427525,286.2051234831014
97,9.7,9.01803047329362,1.2796950528446307,14.407080682122329,53.64330834738982,55.54429317431562,14.731738038799783,0.25711733331834835,21.818181818181817,0.3807991095260355,208.6335746216365,56.033097793077545,216.02702726207795,-0.5508043373354322,2.3380886428343124,-0.2212004586465922,0.008125300477030084,0.22134964064417356,0.6137771639589696,-2.3223525814959287,2.4020915718969413,-0.006117268499029314,-0.3504936671427076,74.96672122279551,1.3084161147624913,-33.526358434134785,83.74479479170068,-17.790815851775044,44.43930961398153,0.0,46.13973623058166,0.0,43.510504969417426,0.10919306484224811,0.0640860387539881,0.08660701350091551,0.07364181545644703,0.0,0.0,0.0,0.0,919.736653001268,830.4979248337474,592.683169991119,657.0822521738658,3.168615414523366,181.54829015228472,,,,203.0610813272925,291.55773437045997
98,9.8,8.996014218802236,1.2804884626386914,14.352132644724097,53.876534521655586,55.75540048744068,14.696854316720685,0.2565084975127175,21.818181818181817,0.3807991095260355,210.03801060814538,55.95187989439816,217.36278145980867,-0.5481564106291941,2.3264348424810435,-0.21912463118109976,0.007742895404184935,0.21926138834617723,0.6699510631815827,-2.294327810005699,2.3901411102325483,-0.006059447613587759,-0.3471807744391971,75.08342039422469,1.3104528995382796,-33.39916139911683,83.42707195828832,-17.671311640870197,44.140802526233486,0.0,45.91022756944074,0.0,43.270485754830304,0.10880598363079108,0.06363921670491318,0.086148851316396,0.07325082325236194,0.0,0.0,0.0,0.0,919.4938667038275,830.7033150755005,592.8635812032078,656.9392370174644,3.194296706064919,183.01971977006073,,,,204.49904199363485,296.9337265139123
99,9.9,8.974203740750104,1.2812441910927352,14.297447769117872,54.10860255200687,55.9656848688703,14.66229891402351,0.2559053919612992,21.818181818181817,0.3807991095260355,211.4398689973276,55.87005283296293,218.69677868035717,-0.5455411014953375,2.3149257645446957,-0.21708492986151728,0.007371673676691337,0.21721005581182354,0.724999216367147,-2.2651429369999176,2.3783389978667024,-0.006002663414778345,-0.34392727950438584,75.1986753377983,1.3124644777828396,-33.27359413786632,83.11342010293879,-17.553216560457056,43.84581527628991,0.0,45.683474386690385,0.0,43.033603700978006,0.10842368598124363,0.06319790452737756,0.08569649476582439,0.0728647939411005,0.0,0.0,0.0,0.0,919.2541204317733,830.9061300233147,593.0417339034246,656.7980156414875,3.2199174005386197,184.48767743159794,,,,205.93152101432693,302.3329833675954
100,10.0,8.952595472674197,1.2819633366367438,14.243022827614286,54.33952675838514,56.17515347191493,14.628065970173733,0.2553079143784703,21.818181818181817,0.3807991095260355,212.83917849029874,55.78762750966007,220.02903281972092,-0.5429577285763544,2.303558363020694,-0.21508043165663027,0.00701123720348118,0.2151946782072593,0.7789064174884209,-2.2348353450889236,2.366682113606171,-0.005946888241800373,-0.34073159749113596,75.31251470714203,1.3144513495962813,-33.149621595177926,82.80375166198237,-17.436502185227752,43.55427686116434,0.0,45.45942011550842,0.0,42.79979015209271,0.10804607168404728,0.06276198695243612,0.08524981944862398,0.07248362114758317,0.0,0.0,0.0,0.0,919.0173495901183,831.106424466517,593.217676071414,656.658549871951,3.2454780658556084,185.95219567580781,,,,207.35854454416352,307.755389833115
